laptop_ID,Company,Product,TypeName,Inches,ScreenResolution,Cpu,Ram,Memory,Gpu,OpSys,Weight,Price_euros
485,4,0.004604758250191865,3,15.6,0.38910207214121256,0.05525709900230238,8,0.17114351496546432,0.013046815042210284,5,0.09286262471220261,675.0
966,16,0.0007674597083653108,3,13.3,0.38910207214121256,0.052187260168841135,8,0.31619339984650807,0.1419800460475825,7,0.019953952417498082,1460.0
960,4,0.0023023791250959325,4,12.5,0.03607060629316961,0.14581734458940906,8,0.31619339984650807,0.022256331542594012,5,0.010744435917114352,1472.2
1216,0,0.00920951650038373,3,15.6,0.21565617805065235,0.0015349194167306216,5,0.17114351496546432,0.029930928626247123,2,0.044512663085188024,272.0
68,7,0.016116653875671526,3,15.6,0.21565617805065235,0.04911742133537989,5,0.10130468150422103,0.013046815042210284,5,0.01918649270913277,438.69
811,4,0.023023791250959325,4,13.3,0.38910207214121256,0.14581734458940906,8,0.31619339984650807,0.21565617805065235,5,0.00844205679201842,1499.0
69,7,0.0007674597083653108,3,14.0,0.21565617805065235,0.021488871834228703,5,0.004604758250191865,0.0283960092095165,5,0.006907137375287797,229.0
932,4,0.007674597083653108,1,15.6,0.38910207214121256,0.11204911742133537,1,0.07214121258633922,0.021488871834228703,5,0.00920951650038373,1349.0
216,2,0.0007674597083653108,1,17.3,0.38910207214121256,0.11204911742133537,1,0.056024558710667687,0.05065234075211052,5,0.006907137375287797,1407.0
13,1,0.007674597083653108,4,15.4,0.0030698388334612432,0.0007674597083653108,1,0.31619339984650807,0.0007674597083653108,8,0.0030698388334612432,2439.97
605,4,0.0007674597083653108,0,12.5,0.03607060629316961,0.14581734458940906,8,0.31619339984650807,0.21565617805065235,5,0.004604758250191865,1670.0
878,10,0.0061396776669224865,0,13.3,0.04067536454336147,0.10283960092095165,8,0.31619339984650807,0.21565617805065235,5,0.009976976208749041,1950.0
304,2,0.0007674597083653108,4,15.6,0.38910207214121256,0.10283960092095165,1,0.09056024558710668,0.03300076745970836,5,0.00844205679201842,1468.0
550,0,0.0030698388334612432,1,15.6,0.38910207214121256,0.02532617037605526,8,0.17114351496546432,0.05065234075211052,2,0.03376822716807368,798.0
901,7,0.0015349194167306216,3,14.0,0.38910207214121256,0.14581734458940906,5,0.05832693783576362,0.21565617805065235,5,0.013814274750575594,1265.0
1188,7,0.0023023791250959325,3,15.6,0.38910207214121256,0.03760552570990023,8,0.31619339984650807,0.1419800460475825,5,0.003837298541826554,679.0
792,10,0.0007674597083653108,3,15.6,0.21565617805065235,0.0007674597083653108,8,0.17114351496546432,0.006907137375287797,4,0.09286262471220261,329.0
1199,10,0.003837298541826554,4,15.6,0.38910207214121256,0.10283960092095165,7,0.31619339984650807,0.004604758250191865,5,0.0061396776669224865,831.0
786,0,0.003837298541826554,3,14.0,0.17651573292402148,0.0283960092095165,5,0.05832693783576362,0.21565617805065235,5,0.013046815042210284,636.0
1254,7,0.00920951650038373,4,14.0,0.0023023791250959325,0.03760552570990023,8,0.31619339984650807,0.1419800460475825,7,0.0061396776669224865,2198.19
883,16,0.0007674597083653108,3,15.6,0.17651573292402148,0.10283960092095165,8,0.31619339984650807,0.21565617805065235,5,0.007674597083653108,1388.0
629,4,0.013814274750575594,3,15.6,0.38910207214121256,0.05525709900230238,5,0.17114351496546432,0.031465848042977744,5,0.09286262471220261,776.0
1087,7,0.006907137375287797,4,12.5,0.38910207214121256,0.052187260168841135,8,0.31619339984650807,0.1419800460475825,7,0.011511895625479662,1199.0
1235,10,0.005372217958557176,3,17.3,0.017651573292402148,0.14581734458940906,8,0.17114351496546432,0.21565617805065235,4,0.021488871834228703,539.0
488,4,0.014581734458940905,3,15.6,0.21565617805065235,0.0283960092095165,5,0.17114351496546432,0.21565617805065235,5,0.017651573292402148,586.6
674,4,0.0023023791250959325,3,15.6,0.38910207214121256,0.14581734458940906,8,0.17114351496546432,0.21565617805065235,5,0.007674597083653108,955.0
1142,7,0.006907137375287797,4,12.5,0.21565617805065235,0.00844205679201842,8,0.31619339984650807,0.1419800460475825,7,0.011511895625479662,1895.0
278,10,0.00920951650038373,0,14.0,0.005372217958557176,0.013814274750575594,1,0.09056024558710668,0.1419800460475825,5,0.010744435917114352,2499.0
521,18,0.0030698388334612432,3,15.6,0.17651573292402148,0.056024558710667687,1,0.31619339984650807,0.011511895625479662,4,0.013814274750575594,1399.95
368,10,0.005372217958557176,3,17.3,0.017651573292402148,0.14581734458940906,7,0.07214121258633922,0.0030698388334612432,5,0.021488871834228703,719.0
242,2,0.0007674597083653108,3,15.6,0.38910207214121256,0.0015349194167306216,5,0.07214121258633922,0.01688411358403684,5,0.09286262471220261,575.0
1212,4,0.0015349194167306216,0,13.3,0.04067536454336147,0.14581734458940906,8,0.31619339984650807,0.21565617805065235,5,0.015349194167306216,1199.0
732,11,0.0015349194167306216,1,17.3,0.38910207214121256,0.11204911742133537,8,0.07214121258633922,0.021488871834228703,5,0.00920951650038373,1348.48
3,7,0.016116653875671526,3,15.6,0.38910207214121256,0.14581734458940906,8,0.31619339984650807,0.21565617805065235,4,0.01918649270913277,575.0
7,1,0.007674597083653108,4,15.4,0.0030698388334612432,0.0007674597083653108,1,0.0061396776669224865,0.0007674597083653108,3,0.01841903300076746,2139.97
376,2,0.003837298541826554,0,15.6,0.03607060629316961,0.10283960092095165,0,0.0023023791250959325,0.003837298541826554,5,0.0007674597083653108,1099.0
316,4,0.023023791250959325,4,13.3,0.00844205679201842,0.056024558710667687,1,0.010744435917114352,0.052187260168841135,5,0.003837298541826554,2499.0
1134,2,0.0007674597083653108,1,17.3,0.38910207214121256,0.03300076745970836,8,0.07214121258633922,0.010744435917114352,5,0.0007674597083653108,1312.49
500,0,0.005372217958557176,3,15.6,0.21565617805065235,0.0015349194167306216,8,0.17114351496546432,0.0015349194167306216,5,0.09286262471220261,579.0
591,4,0.0023023791250959325,2,11.6,0.21565617805065235,0.021488871834228703,5,0.005372217958557176,0.0283960092095165,1,0.011511895625479662,295.0
723,10,0.0015349194167306216,3,14.0,0.17651573292402148,0.14581734458940906,8,0.31619339984650807,0.009976976208749041,5,0.0023023791250959325,857.07
1029,16,0.0007674597083653108,3,13.3,0.21565617805065235,0.052187260168841135,8,0.31619339984650807,0.1419800460475825,5,0.016116653875671526,1210.0
220,4,0.0023023791250959325,4,13.3,0.17651573292402148,0.056024558710667687,8,0.31619339984650807,0.031465848042977744,5,0.01841903300076746,931.88
1302,10,0.0023023791250959325,0,14.0,0.04067536454336147,0.03760552570990023,5,0.05832693783576362,0.1419800460475825,5,0.013046815042210284,638.0
659,0,0.0007674597083653108,1,15.6,0.38910207214121256,0.02532617037605526,8,0.17114351496546432,0.05065234075211052,2,0.03376822716807368,709.0
28,4,0.013814274750575594,3,15.6,0.38910207214121256,0.05525709900230238,8,0.31619339984650807,0.031465848042977744,5,0.09286262471220261,800.0
890,7,0.013814274750575594,3,15.6,0.38910207214121256,0.14581734458940906,5,0.31619339984650807,0.21565617805065235,5,0.01841903300076746,839.0
1274,2,0.0007674597083653108,1,17.3,0.17651573292402148,0.03300076745970836,1,0.07214121258633922,0.003837298541826554,5,0.0007674597083653108,1900.0
866,4,0.00920951650038373,3,15.6,0.38910207214121256,0.14581734458940906,8,0.05832693783576362,0.21565617805065235,5,0.016116653875671526,945.0
520,4,0.013814274750575594,3,15.6,0.38910207214121256,0.056024558710667687,1,0.007674597083653108,0.031465848042977744,5,0.09286262471220261,1219.24
1013,7,0.00920951650038373,4,14.0,0.38910207214121256,0.10283960092095165,8,0.09056024558710668,0.21565617805065235,5,0.007674597083653108,2089.0
984,4,0.023023791250959325,0,13.3,0.011511895625479662,0.003837298541826554,1,0.09056024558710668,0.010744435917114352,5,0.0030698388334612432,1899.0
580,10,0.0015349194167306216,3,15.6,0.38910207214121256,0.14581734458940906,8,0.31619339984650807,0.21565617805065235,5,0.031465848042977744,830.0
1127,10,0.0007674597083653108,3,15.6,0.21565617805065235,0.012279355333844973,5,0.05832693783576362,0.1419800460475825,5,0.044512663085188024,429.0
639,4,0.007674597083653108,1,15.6,0.38910207214121256,0.11204911742133537,1,0.056024558710667687,0.021488871834228703,5,0.00920951650038373,1479.0
360,16,0.0007674597083653108,3,15.6,0.17651573292402148,0.03760552570990023,1,0.09056024558710668,0.004604758250191865,5,0.03376822716807368,1403.0
1157,11,0.0007674597083653108,1,15.6,0.38910207214121256,0.11204911742133537,8,0.07214121258633922,0.05065234075211052,5,0.03376822716807368,1142.8
1178,10,0.0023023791250959325,4,14.0,0.38910207214121256,0.013814274750575594,8,0.31619339984650807,0.1419800460475825,7,0.013814274750575594,1499.0
261,7,0.0007674597083653108,3,15.6,0.21565617805065235,0.0015349194167306216,8,0.05832693783576362,0.003837298541826554,5,0.010744435917114352,445.9
296,2,0.0007674597083653108,1,17.3,0.38910207214121256,0.11204911742133537,8,0.17114351496546432,0.05065234075211052,5,0.010744435917114352,1187.0
26,4,0.022256331542594012,3,15.6,0.21565617805065235,0.04911742133537989,5,0.17114351496546432,0.1419800460475825,5,0.031465848042977744,418.64
342,4,0.0030698388334612432,4,15.6,0.17651573292402148,0.05525709900230238,8,0.07214121258633922,0.03300076745970836,5,0.016116653875671526,1049.0
1282,4,0.006907137375287797,3,15.6,0.21565617805065235,0.00844205679201842,3,0.10130468150422103,0.022256331542594012,5,0.003837298541826554,379.0
48,2,0.004604758250191865,1,17.3,0.38910207214121256,0.0023023791250959325,8,0.056024558710667687,0.003837298541826554,5,0.005372217958557176,1299.0
323,7,0.0030698388334612432,3,14.0,0.38910207214121256,0.14581734458940906,8,0.31619339984650807,0.21565617805065235,5,0.013814274750575594,980.0
109,10,0.0007674597083653108,3,15.6,0.38910207214121256,0.04911742133537989,5,0.17114351496546432,0.1419800460475825,5,0.0030698388334612432,414.9
959,10,0.0007674597083653108,1,15.6,0.17651573292402148,0.0007674597083653108,1,0.010744435917114352,0.0007674597083653108,5,0.02916346891788181,999.0
56,4,0.004604758250191865,3,15.6,0.38910207214121256,0.056024558710667687,8,0.31619339984650807,0.013046815042210284,5,0.0015349194167306216,767.8
624,7,0.007674597083653108,4,15.6,0.38910207214121256,0.10283960092095165,8,0.09056024558710668,0.21565617805065235,5,0.007674597083653108,1389.0
218,10,0.0061396776669224865,3,15.6,0.38910207214121256,0.14581734458940906,8,0.31619339984650807,0.21565617805065235,4,0.09286262471220261,549.0
123,0,0.0007674597083653108,3,15.6,0.04067536454336147,0.0283960092095165,7,0.17114351496546432,0.21565617805065235,5,0.044512663085188024,479.0
669,10,0.0007674597083653108,3,15.6,0.21565617805065235,0.023023791250959325,5,0.10130468150422103,0.029930928626247123,5,0.09286262471220261,419.0
568,10,0.0007674597083653108,3,15.6,0.38910207214121256,0.0061396776669224865,5,0.05832693783576362,0.21565617805065235,5,0.003837298541826554,630.0
74,4,0.013814274750575594,3,15.6,0.38910207214121256,0.056024558710667687,8,0.31619339984650807,0.031465848042977744,5,0.09286262471220261,870.0
603,10,0.0061396776669224865,0,13.3,0.04067536454336147,0.10283960092095165,8,0.09056024558710668,0.21565617805065235,5,0.009976976208749041,2025.0
46,1,0.007674597083653108,4,13.3,0.004604758250191865,0.0007674597083653108,8,0.31619339984650807,0.0015349194167306216,8,0.009976976208749041,1419.0
940,10,0.0023023791250959325,4,12.5,0.17651573292402148,0.10283960092095165,8,0.31619339984650807,0.21565617805065235,5,0.010744435917114352,1650.0
530,7,0.004604758250191865,3,15.6,0.21565617805065235,0.04911742133537989,5,0.05832693783576362,0.1419800460475825,5,0.00844205679201842,689.0
668,4,0.0015349194167306216,3,14.0,0.38910207214121256,0.00844205679201842,8,0.31619339984650807,0.1419800460475825,5,0.0023023791250959325,1229.0
903,15,0.004604758250191865,4,15.0,0.38910207214121256,0.10283960092095165,8,0.31619339984650807,0.21565617805065235,5,0.003837298541826554,1699.0
837,0,0.0023023791250959325,2,11.6,0.005372217958557176,0.021488871834228703,5,0.02916346891788181,0.0283960092095165,1,0.003837298541826554,355.0
472,2,0.0007674597083653108,3,15.6,0.21565617805065235,0.010744435917114352,5,0.10130468150422103,0.029930928626247123,5,0.02686108979278588,304.0
1115,4,0.0023023791250959325,4,12.5,0.21565617805065235,0.006907137375287797,5,0.10130468150422103,0.1419800460475825,7,0.016116653875671526,1135.15
1129,10,0.0030698388334612432,0,10.1,0.0030698388334612432,0.0030698388334612432,5,0.011511895625479662,0.0283960092095165,0,0.0030698388334612432,549.0
636,4,0.006907137375287797,3,15.6,0.38910207214121256,0.11204911742133537,8,0.31619339984650807,0.05065234075211052,5,0.02686108979278588,1820.0
61,4,0.0061396776669224865,3,17.3,0.38910207214121256,0.056024558710667687,1,0.007674597083653108,0.031465848042977744,5,0.021488871834228703,1299.0
94,7,0.0023023791250959325,3,13.3,0.38910207214121256,0.056024558710667687,1,0.09056024558710668,0.052187260168841135,5,0.007674597083653108,1197.0
541,2,0.0030698388334612432,1,15.6,0.17651573292402148,0.02532617037605526,8,0.07214121258633922,0.03683806600153492,5,0.031465848042977744,1649.0
198,4,0.003837298541826554,0,13.3,0.04067536454336147,0.056024558710667687,8,0.17114351496546432,0.052187260168841135,5,0.004604758250191865,839.0
285,10,0.005372217958557176,3,17.3,0.017651573292402148,0.10283960092095165,7,0.07214121258633922,0.03300076745970836,5,0.021488871834228703,859.0
365,4,0.0030698388334612432,3,14.0,0.38910207214121256,0.010744435917114352,8,0.31619339984650807,0.21565617805065235,5,0.010744435917114352,1427.0
526,2,0.0007674597083653108,1,17.3,0.38910207214121256,0.11204911742133537,1,0.056024558710667687,0.0007674597083653108,5,0.010744435917114352,1504.0
628,10,0.0015349194167306216,3,14.0,0.38910207214121256,0.052187260168841135,8,0.31619339984650807,0.1419800460475825,7,0.005372217958557176,1465.0
744,7,0.0023023791250959325,5,15.6,0.38910207214121256,0.11204911742133537,1,0.31619339984650807,0.0015349194167306216,5,0.00920951650038373,2419.0
186,10,0.0030698388334612432,0,13.9,0.00844205679201842,0.056024558710667687,1,0.09056024558710668,0.052187260168841135,5,0.01841903300076746,1849.0
113,2,0.0030698388334612432,4,15.6,0.38910207214121256,0.056024558710667687,1,0.056024558710667687,0.011511895625479662,5,0.016116653875671526,1262.0
992,7,0.0007674597083653108,3,15.6,0.21565617805065235,0.10283960092095165,7,0.17114351496546432,0.21565617805065235,5,0.01841903300076746,579.0
998,16,0.0007674597083653108,3,14.0,0.21565617805065235,0.052187260168841135,5,0.10130468150422103,0.1419800460475825,5,0.004604758250191865,915.0
208,4,0.0007674597083653108,5,15.6,0.005372217958557176,0.0015349194167306216,1,0.056024558710667687,0.006907137375287797,5,0.021488871834228703,3055.0
1100,7,0.00920951650038373,3,14.0,0.38910207214121256,0.052187260168841135,5,0.10130468150422103,0.1419800460475825,7,0.0061396776669224865,1030.99
1237,0,0.0007674597083653108,0,14.0,0.04067536454336147,0.003837298541826554,8,0.31619339984650807,0.010744435917114352,5,0.019953952417498082,1149.0
552,7,0.013814274750575594,3,15.6,0.38910207214121256,0.0283960092095165,5,0.05832693783576362,0.21565617805065235,5,0.044512663085188024,705.5
1211,1,0.004604758250191865,4,12.0,0.004604758250191865,0.0015349194167306216,8,0.0061396776669224865,0.0015349194167306216,3,0.0030698388334612432,1163.0
688,11,0.0007674597083653108,1,15.6,0.38910207214121256,0.02532617037605526,8,0.31619339984650807,0.05065234075211052,5,0.09286262471220261,997.9
657,10,0.0023023791250959325,4,12.5,0.17651573292402148,0.10283960092095165,8,0.31619339984650807,0.21565617805065235,5,0.010744435917114352,1584.0
582,12,0.0007674597083653108,3,14.0,0.38910207214121256,0.003837298541826554,5,0.004604758250191865,0.022256331542594012,5,0.01841903300076746,249.0
187,16,0.009976976208749041,3,15.6,0.21565617805065235,0.14581734458940906,8,0.05832693783576362,0.21565617805065235,5,0.007674597083653108,793.0
140,2,0.0007674597083653108,1,17.3,0.38910207214121256,0.02532617037605526,8,0.07214121258633922,0.05065234075211052,5,0.010744435917114352,938.0
1193,2,0.0007674597083653108,3,14.0,0.38910207214121256,0.0283960092095165,5,0.31619339984650807,0.21565617805065235,5,0.02686108979278588,769.0
82,4,0.0023023791250959325,4,15.6,0.17651573292402148,0.05525709900230238,8,0.31619339984650807,0.052187260168841135,5,0.004604758250191865,1096.16
955,2,0.0007674597083653108,3,17.3,0.017651573292402148,0.00844205679201842,5,0.17114351496546432,0.009976976208749041,5,0.021488871834228703,530.0
548,4,0.0015349194167306216,3,14.0,0.38910207214121256,0.04911742133537989,5,0.05832693783576362,0.1419800460475825,5,0.015349194167306216,735.87
1107,2,0.0007674597083653108,1,17.3,0.17651573292402148,0.11204911742133537,8,0.056024558710667687,0.03683806600153492,5,0.00920951650038373,1599.0
487,4,0.0030698388334612432,3,15.6,0.17651573292402148,0.056024558710667687,8,0.09056024558710668,0.03300076745970836,5,0.0015349194167306216,1262.0
169,11,0.0007674597083653108,1,15.6,0.17651573292402148,0.11204911742133537,1,0.056024558710667687,0.03683806600153492,5,0.03376822716807368,1799.0
253,7,0.005372217958557176,3,13.3,0.17651573292402148,0.05525709900230238,5,0.10130468150422103,0.052187260168841135,5,0.007674597083653108,675.0
312,16,0.009976976208749041,3,15.6,0.17651573292402148,0.03760552570990023,8,0.31619339984650807,0.004604758250191865,5,0.09286262471220261,1043.0
911,4,0.00920951650038373,3,15.6,0.38910207214121256,0.010744435917114352,8,0.10130468150422103,0.21565617805065235,5,0.016116653875671526,935.0
577,7,0.003837298541826554,5,17.3,0.017651573292402148,0.003837298541826554,8,0.10130468150422103,0.006907137375287797,5,0.0023023791250959325,1860.99
340,2,0.0007674597083653108,1,15.6,0.38910207214121256,0.11204911742133537,8,0.31619339984650807,0.05065234075211052,5,0.02916346891788181,999.0
99,4,0.022256331542594012,3,15.6,0.38910207214121256,0.04911742133537989,5,0.31619339984650807,0.01688411358403684,2,0.09286262471220261,485.0
910,4,0.014581734458940905,3,15.6,0.21565617805065235,0.012279355333844973,5,0.17114351496546432,0.0023023791250959325,5,0.017651573292402148,614.0
1247,11,0.0007674597083653108,1,15.6,0.38910207214121256,0.11204911742133537,8,0.07214121258633922,0.05065234075211052,5,0.09286262471220261,1149.0
964,7,0.0015349194167306216,5,15.6,0.17651573292402148,0.005372217958557176,8,0.0007674597083653108,0.0030698388334612432,5,0.007674597083653108,2249.0
1195,10,0.0061396776669224865,1,15.6,0.17651573292402148,0.03300076745970836,1,0.09056024558710668,0.0015349194167306216,5,0.0015349194167306216,1305.0
1023,7,0.005372217958557176,3,14.0,0.21565617805065235,0.0283960092095165,5,0.10130468150422103,0.21565617805065235,5,0.006907137375287797,684.0
675,7,0.0007674597083653108,3,15.6,0.38910207214121256,0.10283960092095165,8,0.17114351496546432,0.031465848042977744,5,0.044512663085188024,745.0
1197,7,0.013814274750575594,3,15.6,0.21565617805065235,0.006907137375287797,5,0.10130468150422103,0.1419800460475825,5,0.0015349194167306216,650.0
307,10,0.005372217958557176,3,17.3,0.017651573292402148,0.14581734458940906,7,0.17114351496546432,0.0007674597083653108,5,0.021488871834228703,649.0
1084,1,0.004604758250191865,4,12.0,0.004604758250191865,0.0015349194167306216,8,0.0061396776669224865,0.011511895625479662,3,0.0030698388334612432,1300.0
394,4,0.0007674597083653108,5,15.6,0.17651573292402148,0.005372217958557176,8,0.31619339984650807,0.006907137375287797,5,0.02686108979278588,2135.0
240,4,0.010744435917114352,3,15.6,0.38910207214121256,0.10283960092095165,1,0.31619339984650807,0.010744435917114352,2,0.0061396776669224865,899.0
1289,10,0.003837298541826554,0,13.3,0.004604758250191865,0.03760552570990023,1,0.09056024558710668,0.1419800460475825,5,0.013046815042210284,1499.0
847,10,0.0007674597083653108,3,14.0,0.21565617805065235,0.0015349194167306216,5,0.005372217958557176,0.0283960092095165,1,0.016116653875671526,325.0
310,10,0.004604758250191865,3,15.6,0.21565617805065235,0.010744435917114352,5,0.17114351496546432,0.00920951650038373,4,0.09286262471220261,359.99
922,9,0.0007674597083653108,4,14.0,0.04067536454336147,0.10283960092095165,8,0.09056024558710668,0.21565617805065235,5,0.0015349194167306216,1899.0
1071,0,0.0015349194167306216,3,15.6,0.21565617805065235,0.0030698388334612432,8,0.17114351496546432,0.00844205679201842,5,0.03376822716807368,449.0
254,1,0.007674597083653108,4,13.3,0.004604758250191865,0.0015349194167306216,8,0.09056024558710668,0.0015349194167306216,8,0.009976976208749041,2040.0
904,10,0.003837298541826554,4,14.0,0.17651573292402148,0.14581734458940906,8,0.31619339984650807,0.21565617805065235,5,0.005372217958557176,1799.0
961,10,0.003837298541826554,3,15.6,0.38910207214121256,0.10283960092095165,8,0.17114351496546432,0.009976976208749041,4,0.09286262471220261,685.0
73,4,0.0023023791250959325,4,13.3,0.17651573292402148,0.056024558710667687,8,0.31619339984650807,0.031465848042977744,5,0.01841903300076746,955.0
96,2,0.0007674597083653108,4,14.0,0.38910207214121256,0.10283960092095165,8,0.31619339984650807,0.21565617805065235,5,0.00920951650038373,1049.0
651,2,0.0007674597083653108,1,15.6,0.17651573292402148,0.11204911742133537,8,0.17114351496546432,0.021488871834228703,4,0.02916346891788181,1169.0
34,4,0.023023791250959325,4,13.3,0.0007674597083653108,0.056024558710667687,1,0.09056024558710668,0.052187260168841135,5,0.019953952417498082,1869.0
918,7,0.0030698388334612432,2,12.5,0.38910207214121256,0.10283960092095165,8,0.09056024558710668,0.21565617805065235,5,0.011511895625479662,1483.0
455,11,0.0007674597083653108,1,15.6,0.38910207214121256,0.02532617037605526,8,0.31619339984650807,0.05065234075211052,5,0.09286262471220261,1027.74
452,4,0.0061396776669224865,3,14.0,0.38910207214121256,0.003837298541826554,8,0.31619339984650807,0.015349194167306216,5,0.006907137375287797,1179.0
987,16,0.0007674597083653108,3,14.0,0.38910207214121256,0.052187260168841135,8,0.31619339984650807,0.1419800460475825,5,0.013814274750575594,1180.0
1286,7,0.0023023791250959325,2,11.6,0.21565617805065235,0.021488871834228703,3,0.02916346891788181,0.0283960092095165,5,0.003837298541826554,209.0
875,4,0.023023791250959325,4,13.3,0.011511895625479662,0.0023023791250959325,1,0.09056024558710668,0.0061396776669224865,5,0.00844205679201842,2240.0
79,4,0.013814274750575594,3,15.6,0.38910207214121256,0.056024558710667687,8,0.07214121258633922,0.052187260168841135,5,0.005372217958557176,855.0
86,0,0.00920951650038373,3,15.6,0.21565617805065235,0.00844205679201842,5,0.17114351496546432,0.00844205679201842,5,0.044512663085188024,395.0
644,4,0.023023791250959325,4,13.3,0.011511895625479662,0.05525709900230238,8,0.31619339984650807,0.052187260168841135,5,0.005372217958557176,1869.0
84,7,0.004604758250191865,3,14.0,0.38910207214121256,0.05525709900230238,8,0.31619339984650807,0.21565617805065235,5,0.00844205679201842,860.0
464,13,0.004604758250191865,4,13.5,0.004604758250191865,0.0007674597083653108,5,0.05832693783576362,0.010744435917114352,6,0.0030698388334612432,989.0
763,2,0.0007674597083653108,3,15.6,0.21565617805065235,0.10283960092095165,5,0.31619339984650807,0.21565617805065235,5,0.0030698388334612432,849.9
1200,4,0.0061396776669224865,3,15.6,0.38910207214121256,0.10283960092095165,8,0.31619339984650807,0.003837298541826554,2,0.0023023791250959325,895.01
443,7,0.0007674597083653108,3,15.6,0.21565617805065235,0.021488871834228703,5,0.10130468150422103,0.0283960092095165,5,0.044512663085188024,347.0
855,4,0.014581734458940905,3,15.6,0.38910207214121256,0.10283960092095165,5,0.31619339984650807,0.0061396776669224865,5,0.017651573292402148,739.0
1056,16,0.0007674597083653108,3,15.6,0.17651573292402148,0.03760552570990023,1,0.31619339984650807,0.004604758250191865,5,0.03376822716807368,1425.0
411,11,0.0007674597083653108,1,17.3,0.38910207214121256,0.11204911742133537,1,0.056024558710667687,0.023023791250959325,5,0.021488871834228703,2249.0
1163,7,0.0015349194167306216,5,15.6,0.38910207214121256,0.03300076745970836,8,0.31619339984650807,0.0030698388334612432,7,0.007674597083653108,1899.0
719,4,0.0061396776669224865,3,14.0,0.38910207214121256,0.003837298541826554,8,0.31619339984650807,0.015349194167306216,2,0.006907137375287797,1089.0
768,0,0.00920951650038373,3,15.6,0.21565617805065235,0.14581734458940906,5,0.31619339984650807,0.21565617805065235,5,0.044512663085188024,599.0
107,13,0.004604758250191865,4,13.5,0.004604758250191865,0.14581734458940906,8,0.31619339984650807,0.21565617805065235,6,0.0030698388334612432,1340.0
616,0,0.0007674597083653108,3,14.0,0.21565617805065235,0.00844205679201842,5,0.0030698388334612432,0.006907137375287797,5,0.015349194167306216,349.0
642,2,0.0007674597083653108,3,15.6,0.21565617805065235,0.023023791250959325,8,0.17114351496546432,0.029930928626247123,5,0.02686108979278588,399.0
1171,4,0.007674597083653108,1,15.6,0.38910207214121256,0.11204911742133537,8,0.17114351496546432,0.0015349194167306216,5,0.00920951650038373,1199.0
63,10,0.0007674597083653108,3,14.0,0.17651573292402148,0.0061396776669224865,8,0.31619339984650807,0.21565617805065235,4,0.013814274750575594,599.0
286,4,0.022256331542594012,3,15.6,0.38910207214121256,0.012279355333844973,5,0.17114351496546432,0.01688411358403684,2,0.004604758250191865,428.0
829,10,0.0007674597083653108,3,15.6,0.21565617805065235,0.04911742133537989,5,0.10130468150422103,0.1419800460475825,5,0.044512663085188024,489.9
243,2,0.0007674597083653108,1,17.3,0.38910207214121256,0.005372217958557176,4,0.010744435917114352,0.004604758250191865,5,0.0007674597083653108,3890.0
228,7,0.013814274750575594,3,15.6,0.38910207214121256,0.05525709900230238,8,0.17114351496546432,0.052187260168841135,5,0.044512663085188024,794.0
148,2,0.0007674597083653108,4,14.0,0.38910207214121256,0.056024558710667687,8,0.31619339984650807,0.052187260168841135,5,0.00920951650038373,1099.0
1234,0,0.0007674597083653108,3,17.3,0.017651573292402148,0.04911742133537989,5,0.17114351496546432,0.03300076745970836,5,0.0015349194167306216,598.0
379,10,0.0015349194167306216,3,17.3,0.017651573292402148,0.0030698388334612432,5,0.05832693783576362,0.00844205679201842,5,0.00920951650038373,489.0
121,2,0.0007674597083653108,3,17.3,0.38910207214121256,0.04911742133537989,5,0.17114351496546432,0.009976976208749041,5,0.02686108979278588,564.0
1162,7,0.003837298541826554,0,13.3,0.005372217958557176,0.013814274750575594,8,0.31619339984650807,0.1419800460475825,5,0.007674597083653108,1799.0
255,4,0.0030698388334612432,0,15.6,0.04067536454336147,0.056024558710667687,8,0.17114351496546432,0.052187260168841135,5,0.0030698388334612432,819.0
1273,2,0.0007674597083653108,3,15.6,0.21565617805065235,0.023023791250959325,5,0.17114351496546432,0.029930928626247123,5,0.02686108979278588,339.0
10,0,0.003837298541826554,4,14.0,0.17651573292402148,0.05525709900230238,8,0.31619339984650807,0.052187260168841135,5,0.015349194167306216,770.0
456,13,0.004604758250191865,4,13.5,0.004604758250191865,0.0023023791250959325,1,0.09056024558710668,0.0061396776669224865,6,0.00920951650038373,2589.0
260,4,0.0007674597083653108,4,13.3,0.38910207214121256,0.05525709900230238,8,0.31619339984650807,0.052187260168841135,5,0.0007674597083653108,949.0
600,15,0.0007674597083653108,3,15.6,0.38910207214121256,0.11204911742133537,1,0.07214121258633922,0.05065234075211052,5,0.02916346891788181,1699.0
395,10,0.00920951650038373,0,14.0,0.005372217958557176,0.10283960092095165,1,0.09056024558710668,0.21565617805065235,5,0.005372217958557176,2509.0
747,0,0.0023023791250959325,3,15.6,0.21565617805065235,0.04911742133537989,5,0.10130468150422103,0.1419800460475825,5,0.03376822716807368,410.8
1060,7,0.003837298541826554,3,14.0,0.38910207214121256,0.052187260168841135,8,0.31619339984650807,0.1419800460475825,7,0.004604758250191865,1469.0
564,10,0.005372217958557176,3,17.3,0.017651573292402148,0.10283960092095165,7,0.07214121258633922,0.03300076745970836,5,0.021488871834228703,949.0
467,0,0.003837298541826554,3,15.6,0.38910207214121256,0.04911742133537989,5,0.17114351496546432,0.03300076745970836,5,0.007674597083653108,544.0
